NAME,USER_ID,HOURS_DATASCIENCE,HOURS_BACKEND,HOURS_FRONTEND,HOURS_IA,HOURS_BDD,NUM_COURSES_BEGINNER_DATASCIENCE,NUM_COURSES_BEGINNER_BACKEND,NUM_COURSES_BEGINNER_FRONTEND,NUM_COURSES_BEGINNER_IA,NUM_COURSES_BEGINNER_BDD,NUM_COURSES_ADVANCED_DATASCIENCE,NUM_COURSES_ADVANCED_BACKEND,NUM_COURSES_ADVANCED_FRONTEND,NUM_COURSES_ADVANCED_IA,NUM_COURSES_ADVANCED_BDD,AVG_SCORE_DATASCIENCE,AVG_SCORE_BACKEND,AVG_SCORE_FRONTEND,AVG_SCORE_IA,AVG_SCORE_BDD,NB_CLICKS_DATASCIENCE,NB_CLICKS_BACKEND,NB_CLICKS_FRONTEND,NB_CLICKS_IA,NB_CLICKS_BDD,ORIENTATION,FAV_COURS,HAT_COURS,PROFILE
Dorothea Hopkins,66792659,43,60,11,35.97036836,13.0786308,4,0,2,2,2,6,2,5,2,0,70,83,74,68.19288192,44.58877736,388,274,64,169,101,PRACTICE,BACKEND,BDD,intermediate_backend
Jade David,34209845,63,32,45,51.31400199,8.121770786,1,4,2,1,0,5,2,4,1,0,65,37,39,12.39979087,10.977582,165,172,32,478,36,THEORY,DATASCIENCE,BDD,intermediate_datascience
Robert Souza,98211452,26,43,10,16.77214999,3.187809926,4,3,4,2,2,7,1,6,2,2,74,76,69,46.89656323,42.4832116,48,327,36,140,9,PRACTICE,BACKEND,BDD,intermediate_backend
Karin Jay,62191560,4,88,0,1.46406155,25.93981093,6,2,6,0,0,3,7,2,1,1,66,69,63,7.623822296,54.94686588,25,717,0,5,211,PRACTICE,BACKEND,IA,intermediate_backend
Lavonne Fine,13400693,43,72,0,13.07502225,61.89245709,4,1,3,1,0,4,2,7,1,0,62,82,70,43.21103098,41.01620789,226,492,0,23,369,PRACTICE,BACKEND,IA,intermediate_backend
Sandra Wood,85454733,45,54,74,0.384964655,37.17492524,6,4,1,1,1,2,0,6,1,1,35,68,77,30.62473922,32.04095104,164,39,39,1,129,THEORY,FRONTEND,IA,intermediate_frontend
Hannah Johnson,82105911,56,32,0,46.68202329,28.00858252,3,4,5,1,2,0,4,4,0,1,75,45,52,35.64552162,42.7563057,327,38,0,326,178,PRACTICE,DATASCIENCE,FRONTEND,intermediate_datascience
Samuel Christy,73739963,24,37,60,2.09838474,3.879783532,3,5,2,2,2,3,7,1,1,2,78,84,82,53.54518086,31.57914178,25,47,308,15,18,THEORY,FRONTEND,BDD,intermediate_frontend
John Durham,74637195,31,33,36,19.55340494,15.03534882,2,4,7,1,0,6,4,0,0,2,42,75,67,27.7477088,2.229918595,127,12,257,59,1,THEORY,BACKEND,BDD,intermediate_backend
Laura Armand,30285301,57,73,42,28.73227197,16.73560573,3,6,0,0,1,5,3,1,2,0,74,66,91,48.37929748,58.19263016,515,179,69,53,158,THEORY,BACKEND,BDD,intermediate_backend
Scott Mcmorris,87962046,14,16,26,7.373651025,11.53944945,5,7,1,0,1,6,9,8,1,1,91,79,71,9.635928124,17.73059779,14,89,15,61,49,THEORY,DATASCIENCE,IA,intermediate_datascience
John Woods,26596056,26,20,84,24.09453398,19.40475649,1,4,5,1,1,3,5,4,0,0,74,79,73,60.43674932,47.19566984,127,135,41,60,173,THEORY,FRONTEND,BDD,intermediate_frontend
Rachel Bisio,53712661,40,72,19,1.264600451,58.70588249,3,8,3,1,0,6,3,1,0,0,63,63,66,36.9208493,59.06959502,284,635,3,2,204,PRACTICE,BACKEND,IA,intermediate_backend
Donald Osborne,56799411,32,48,68,24.74855119,1.693352004,3,5,4,1,0,1,4,2,1,0,49,65,31,11.11852309,48.40956966,126,283,679,203,0,PRACTICE,BACKEND,IA,intermediate_backend
Maria Sisson,85861719,32,59,61,1.665676748,18.68292198,3,4,2,2,2,4,6,4,1,0,69,73,78,30.35082611,60.87072888,274,381,269,6,150,PRACTICE,FRONTEND,IA,intermediate_frontend
Brandon Mcnair,62888336,80,27,43,3.052288475,0.771651642,1,7,5,1,2,2,5,1,1,2,50,65,70,36.25293593,27.52587161,415,37,178,27,1,THEORY,DATASCIENCE,BDD,intermediate_datascience
Joshua Mulroy,71802173,0,12,45,0,0.482003603,6,3,5,1,0,2,2,4,0,0,63,51,63,40.47607133,23.41755312,0,9,405,0,1,PRACTICE,FRONTEND,BDD,intermediate_frontend
Mattie Levesque,52396067,28,45,21,1.766104882,3.578188687,4,2,0,2,2,1,8,7,0,1,89,35,37,13.58333699,2.079760356,132,199,89,11,28,THEORY,DATASCIENCE,BDD,intermediate_datascience
Marcus Medina,95092770,85,25,43,67.07723586,6.908173224,4,6,4,1,2,3,1,0,1,2,50,57,56,30.04156543,38.11563313,213,162,72,426,38,THEORY,DATASCIENCE,BDD,intermediate_datascience
Sarah Murph,49233769,59,86,10,31.24422253,26.16143802,4,2,5,1,2,3,3,5,2,2,53,71,68,26.95338924,52.84267635,425,56,14,69,177,THEORY,BACKEND,IA,intermediate_backend
Troy Walker,90892789,20,51,23,0.580775653,20.42312917,4,5,3,0,0,0,8,2,0,0,67,52,60,43.81955628,27.54094714,130,22,121,2,194,THEORY,BACKEND,IA,intermediate_backend
Barbara Healey,42678181,10,26,54,0.405006865,10.52820846,4,5,0,0,0,3,8,2,0,2,71,71,84,55.69375837,60.54721037,55,191,143,3,61,THEORY,FRONTEND,IA,intermediate_frontend
Monica Gibson,54981313,28,49,39,17.15471883,37.79904158,5,1,2,0,0,8,4,3,2,1,69,68,88,22.70236865,7.441677542,4,157,335,123,222,THEORY,FRONTEND,IA,intermediate_frontend
David Clifford,7617988,51,32,26,41.1117027,4.524903795,3,2,1,2,0,4,2,2,2,0,70,51,49,28.6246782,4.486906716,125,29,215,283,25,THEORY,DATASCIENCE,BDD,intermediate_datascience
William Hunt,999660,64,32,40,28.01917,5.047699706,4,6,6,0,2,4,4,3,2,1,72,65,66,42.79486014,8.400371893,233,297,189,138,14,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Irmgard Books,37432196,12,45,13,6.654968058,28.19650733,3,1,2,0,2,5,4,1,0,1,82,78,72,64.13505604,67.31028152,42,113,26,31,36,THEORY,BACKEND,IA,intermediate_backend
Bernard Vest,84734229,57,85,49,45.59027888,48.59808294,6,1,3,1,0,3,7,1,2,2,53,84,85,32.69611211,15.69402958,353,299,54,28,445,THEORY,BACKEND,BDD,intermediate_backend
Tiffany Maurer,54104879,48,54,0,29.30429635,8.316254096,10,2,7,2,2,0,5,2,2,1,63,82,86,0.929639375,5.946091389,460,445,0,19,5,PRACTICE,BACKEND,BDD,intermediate_backend
Mark Carlyle,66042759,13,87,52,2.92188309,74.14700514,4,5,4,1,2,4,5,4,0,2,65,74,52,64.41538235,58.71205293,23,231,51,25,395,THEORY,BACKEND,IA,intermediate_backend
Bessie Bledsoe,79614282,40,52,9,24.52208103,17.11108953,0,2,0,1,2,0,7,2,0,2,64.93900101,34,32,1.848124942,23.72937807,327,240,27,13,129,PRACTICE,DATASCIENCE,IA,intermediate_datascience
Joshua Boettcher,92003256,46,81,8,28.90085512,29.72435523,4,1,5,2,2,3,7,6,0,2,72,54,89,62.51544575,8.625192375,149,333,0,29,67,THEORY,BACKEND,BDD,intermediate_backend
Larry Acuff,24807170,37,28,36,27.16195829,11.77288226,4,6,2,2,1,5,4,4,2,0,80,67,60,72.45363941,51.14747057,189,42,262,267,111,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Camille Johnson,43730271,52,57,30,32.28545775,18.39400663,3,6,3,1,1,4,5,3,1,2,43,64,80,9.233475193,18.84034873,280,46,87,0,167,THEORY,BACKEND,BDD,intermediate_backend
Bonnie Jacobs,9100505,12,71,41,11.63090557,39.57930871,2,7,3,1,0,6,6,2,1,1,76,66,67,58.91852409,1.935413113,46,708,159,62,223,PRACTICE,BACKEND,BDD,intermediate_backend
Sherry Haylett,72162820,39,33,53,7.69424404,12.82537486,4,4,4,1,0,3,2,4,0,2,65,66,74,30.99015571,2.301344488,155,243,472,48,119,PRACTICE,FRONTEND,BDD,intermediate_frontend
Donald Sullivan,78738074,37,62,21,35.19035514,16.08495301,5,4,3,2,2,7,7,3,2,2,56,65,65,23.38256749,7.874264598,265,542,56,227,65,PRACTICE,BACKEND,BDD,intermediate_backend
David Mason,19030292,10,30,4,5.383394904,27.13424603,7,4,7,1,1,6,2,5,2,2,74,71,64,10.86474313,58.17193361,22,62,37,19,48,THEORY,BACKEND,IA,intermediate_backend
Estrella Jackman,87876352,58,30,61,38.97345615,9.250522204,3,5,3,1,0,3,2,2,2,1,57,40,60,26.23601791,15.89790153,311,10,287,210,72,THEORY,FRONTEND,BDD,intermediate_frontend
Susan Vert,45031245,32,39,44,3.182771118,27.24106809,3,4,5,0,0,5,4,3,0,2,80,83,71,51.00281764,31.34710655,185,122,132,8,93,THEORY,BACKEND,IA,intermediate_backend
Timothy Pickett,71256601,77,78,60,29.30434749,27.08368809,5,7,3,0,1,2,5,3,1,1,54,65,81,26.89771479,51.56575783,190,340,113,254,41,THEORY,BACKEND,IA,intermediate_backend
Cristy Chang,11236697,47,19,38,36.16081988,8.269179751,2,5,3,0,0,1,4,3,2,1,52,69,52,11.64468127,44.59293804,458,80,165,211,29,PRACTICE,DATASCIENCE,IA,intermediate_datascience
Pamela Yerkes,27142438,47,83,0,33.22481771,19.58331244,7,3,3,0,0,2,7,0,1,0,63,65,67,30.67989553,57.3507178,220,175,0,311,142,THEORY,BACKEND,IA,intermediate_backend
Barton Cavazos,54800366,81,66,35,3.251290441,49.65375488,7,3,6,0,1,5,7,2,1,0,62,66,68,54.13594695,1.642162653,717,397,95,27,419,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Mary Belflower,81438830,38,37,33,20.77058201,27.2765203,2,2,5,1,2,5,3,3,2,0,54,67,67,44.16096852,11.13698931,257,318,230,6,152,PRACTICE,BACKEND,BDD,intermediate_backend
Tony Stomberg,27886898,75,57,5,6.620864473,1.267676911,7,3,4,1,1,4,4,2,0,1,78,46,88,14.95896273,39.27575032,379,364,5,45,1,PRACTICE,DATASCIENCE,IA,intermediate_datascience
Marvin Loynes,31346780,52,15,50,51.78453432,0.902910605,2,5,3,2,0,4,6,2,1,0,69,69,84,33.76271013,66.27509105,130,139,383,488,4,PRACTICE,FRONTEND,BDD,intermediate_frontend
Lyle Whitley,51146789,39,14,52,34.99456695,12.91327037,1,6,2,2,1,5,8,5,1,2,77,58,68,46.49420877,17.09942949,207,104,221,266,28,PRACTICE,FRONTEND,BDD,intermediate_frontend
Gregory Howard,16916447,65,72,37,1.370242928,63.995533,3,0,4,2,2,6,1,4,1,0,69,95,58,36.7102979,3.485340853,126,629,207,4,320,PRACTICE,BACKEND,IA,intermediate_backend
Eliana Gustavson,56275190,0,28,4,0,14.1704414,2,6,6,1,0,2,6,0,1,0,95,59,60,62.75758962,0.64571032,0,148,29,0,94,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Maricela Scianna,39652888,26,19,42,23.90516961,9.37379044,1,4,1,0,0,2,6,6,1,0,38,79,84,26.00425648,2.286230176,134,188,132,154,8,PRACTICE,FRONTEND,BDD,intermediate_frontend
Ralph Hawkins,44007630,35,70,26,12.37418779,56.86969221,5,5,5,1,0,1,6,1,2,0,71,73,72,28.69496301,48.10260606,91,505,171,98,496,PRACTICE,BACKEND,IA,intermediate_backend
Juan Cooke,22384496,25,83,74,17.98754138,11.49136219,3,5,4,1,2,4,4,1,0,2,76,53,50,18.38643376,13.339635,167,429,216,120,30,THEORY,BACKEND,BDD,intermediate_backend
Juan Rodriquez,6529621,15,0,47,6.631556193,0,1,0,2,2,0,5,3,3,1,2,67,66,65,29.62948132,24.46910607,106,0,44,60,0,THEORY,FRONTEND,BDD,intermediate_frontend
Sandra Thompson,33810354,27,55,44,17.69127708,26.1790647,3,1,2,2,0,6,3,3,0,1,73,72,78,7.886513283,26.6984589,258,411,302,116,141,PRACTICE,BACKEND,IA,intermediate_backend
Roberta Brooks,33522157,0,22,14,0,16.35328264,1,6,4,2,2,2,2,2,0,0,100,79,58,74.73782596,19.57698998,0,93,80,0,80,THEORY,BACKEND,BDD,intermediate_backend
Ada Simmons,36631009,19,86,44,6.128625496,2.588840053,3,0,7,2,1,7,1,5,2,1,71,59,61,55.06508065,10.61305964,44,562,378,9,7,PRACTICE,BACKEND,BDD,intermediate_backend
Joyce Morris,7254845,39,50,15,16.55292167,29.63627749,4,1,7,1,2,0,8,3,0,2,63,68,65,59.42335091,35.51540987,131,337,9,20,181,THEORY,BACKEND,BDD,intermediate_backend
Mike Joseph,19075578,0,84,50,0,46.76517008,3,2,6,2,1,8,0,2,0,1,72,76,70,64.72636593,5.198140584,0,452,163,0,353,PRACTICE,BACKEND,BDD,intermediate_backend
Linda Pelcher,7456854,41,12,76,34.07669754,10.09017996,5,1,2,0,0,8,4,2,0,0,55,82,61,7.002296522,37.54901333,39,78,174,39,65,THEORY,FRONTEND,IA,intermediate_frontend
Pedro Figueroa,1669898,72,21,18,25.10624847,14.21356225,3,9,5,1,2,4,6,5,0,2,60,66,66,32.75539635,27.68878671,107,89,25,156,22,THEORY,DATASCIENCE,BDD,intermediate_datascience
Marco Ripson,99549673,41,35,31,16.40613171,30.80561254,4,8,2,0,2,4,5,6,1,1,75,77,59,52.9145615,22.37636239,206,21,73,83,143,THEORY,DATASCIENCE,BDD,intermediate_datascience
Anna Mitchum,40955571,0,26,25,0,23.06910636,1,5,6,1,1,2,5,1,2,0,83,55,54,68.74741137,4.515769098,0,205,210,0,86,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Douglas Trejo,40818895,40,34,71,19.86495256,13.87757603,3,1,0,1,2,5,8,2,2,2,58,65,93,17.2884061,42.69153169,159,172,9,92,12,THEORY,FRONTEND,IA,intermediate_frontend
Kim Pope,71025066,57,30,20,31.02247283,4.123024013,6,0,6,2,1,4,3,9,2,1,100,66,99,98.69273193,39.74712143,554,63,56,23,14,THEORY,DATASCIENCE,BDD,intermediate_datascience
Mary Perreault,94843523,5,19,24,4.782490624,11.97538946,3,4,9,0,1,1,2,1,0,1,53,70,75,26.72947499,51.95301078,34,1,94,36,39,THEORY,FRONTEND,IA,intermediate_frontend
Catherine Lance,15374551,38,16,0,33.69560256,13.97993757,6,6,2,1,1,6,1,3,0,2,70,71,81,32.36072322,37.78068782,32,62,0,214,139,THEORY,DATASCIENCE,BDD,intermediate_datascience
Toni Sikorski,55225737,35,92,37,5.931334811,6.895707666,4,7,1,0,2,6,4,4,1,0,51,83,77,21.51998864,42.40502767,80,746,168,49,64,PRACTICE,BACKEND,IA,intermediate_backend
Clara Scott,49904073,0,13,35,0,7.25300255,3,6,4,1,0,3,6,2,0,0,99,79,75,17.62229698,19.27480786,0,1,48,0,68,THEORY,FRONTEND,IA,intermediate_frontend
Socorro King,73474259,69,70,49,67.01943969,8.049966866,3,2,6,1,2,4,7,4,0,0,60,47,62,33.48523041,18.69692344,687,190,15,449,42,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Anne Lutz,95751248,36,65,23,13.40518674,1.754739464,6,5,5,1,1,2,7,1,2,2,63,59,50,7.854521406,31.62919319,178,112,92,59,14,THEORY,BACKEND,IA,intermediate_backend
Drew Rettig,90276169,4,86,49,1.486292434,58.44864044,6,8,1,0,0,2,4,2,0,0,51,92,44,43.02018626,6.749597664,37,834,368,4,438,PRACTICE,BACKEND,IA,intermediate_backend
Jacob Lee,38055723,17,19,11,3.31551394,12.95514263,2,2,4,1,2,3,4,4,2,0,69,65,73,3.322176091,45.74721556,116,29,14,3,19,THEORY,DATASCIENCE,IA,intermediate_datascience
Joseph Mintz,58036325,43,45,33,4.915893907,27.02961202,2,3,6,0,0,5,5,4,2,0,74,50,72,63.08702291,46.56439407,97,301,63,17,59,THEORY,DATASCIENCE,IA,intermediate_datascience
Anna Willis,81732003,100,40,53,74.03047908,34.36891216,4,9,6,0,0,5,3,3,2,0,46,55,57,37.29824706,53.3262068,380,354,400,273,26,THEORY,DATASCIENCE,BDD,intermediate_datascience
Timothy Denning,39708722,49,26,29,37.73149297,2.102787435,9,3,6,2,0,0,0,0,0,2,80,68,88,24.05560421,55.21973829,430,186,154,139,7,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Robert Vargas,11535700,42,46,66,40.69854447,4.841972038,3,3,8,0,1,2,2,3,0,2,64,93,71,2.281749462,75.26177058,118,225,373,254,13,THEORY,BACKEND,IA,intermediate_backend
Catherine Hall,43536155,74,47,61,57.23294761,40.63316559,2,5,1,1,1,2,5,4,1,1,62,75,80,54.83674735,12.39581238,732,164,63,7,100,THEORY,FRONTEND,BDD,intermediate_frontend
Zelda Amaro,75185011,51,8,35,12.4109772,4.026213759,2,6,6,1,0,6,6,4,2,1,73,49,74,58.71565001,16.05222497,377,46,298,33,21,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Wendy Carrillo,23956159,58,26,16,2.326761541,7.09937303,6,3,6,1,0,2,8,3,1,2,52,94,74,33.00348117,71.58541283,81,95,33,13,25,THEORY,BACKEND,IA,intermediate_backend
Leigh Owensby,7899332,66,33,20,65.03886737,24.35918027,2,5,2,1,1,1,3,1,0,0,56,59,50,3.081833034,2.198786828,409,87,106,621,169,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
George Vasquez,97253961,47,111,43,16.00118269,99.27881321,4,7,2,0,1,8,6,1,0,1,83,73,80,42.22534435,6.021604542,90,512,412,16,281,THEORY,BACKEND,IA,intermediate_backend
Milton Shanks,42016628,23,39,16,7.175345476,26.89452816,4,0,2,2,1,10,0,2,0,1,85,67.18730557,81,79.39503,42.91552915,106,49,41,48,223,THEORY,DATASCIENCE,BDD,intermediate_datascience
Aron Mcneely,10078825,52,75,34,47.10967091,59.39494475,4,4,7,0,1,3,5,6,1,0,57,66,49,6.089036812,28.6638765,367,593,47,296,353,PRACTICE,BACKEND,IA,intermediate_backend
Betty Montgomery,82381850,31,13,74,18.13809685,3.672464123,2,0,11,1,1,2,1,2,0,1,50,85,65,25.49828826,58.06002365,269,50,24,24,14,THEORY,FRONTEND,IA,intermediate_frontend
Beverley Wood,3753581,35,56,43,7.520491085,16.17142013,4,3,3,0,1,1,4,1,0,0,87,48,80,69.8981311,12.32231565,23,180,236,73,128,THEORY,FRONTEND,BDD,intermediate_frontend
Queenie Shaver,44121196,25,83,23,22.22740607,71.72228207,6,1,9,2,2,1,5,4,0,0,61,60,75,40.33150758,4.863830726,208,746,137,217,453,PRACTICE,BACKEND,IA,intermediate_backend
Brady Parra,37893394,57,31,26,56.62156874,19.06074831,3,4,2,2,1,1,3,1,1,2,61,52,47,24.06205354,43.12852636,558,227,201,420,54,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Victoria Fenner,85443186,47,40,19,4.073892374,9.366510067,3,4,5,2,0,5,6,4,1,2,62,66,66,55.30392869,51.65588852,461,261,49,16,11,PRACTICE,DATASCIENCE,IA,intermediate_datascience
John Doss,41286102,96,17,52,82.77615632,8.910750863,3,7,8,2,2,4,4,2,0,2,48,33,64,25.29986115,15.26532816,195,71,158,516,12,THEORY,DATASCIENCE,BDD,intermediate_datascience
Linda Andrews,25753855,38,70,32,14.83959651,48.010233,1,5,0,2,1,1,3,0,2,1,72,66,67.1104446,62.55886536,58.11162202,23,91,206,11,460,THEORY,BACKEND,IA,intermediate_backend
Kecia Snider,88739225,4,32,38,2.096289786,6.9935706,3,5,2,0,1,2,8,3,1,0,61,65,75,37.3092685,14.49058493,35,315,244,15,14,PRACTICE,FRONTEND,BDD,intermediate_frontend
Irving Burnham,4453349,17,9,39,15.55187159,5.894157674,0,0,9,2,1,2,3,2,1,1,51,85,79,15.95916165,31.20813145,68,60,154,40,37,THEORY,FRONTEND,IA,intermediate_frontend
Alfredo Ballin,22206411,73,39,53,71.05668129,1.643649143,0,6,7,2,1,4,5,1,2,1,71,91,80,63.80867814,22.08592606,395,230,362,453,8,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Willis Stcyr,32810416,45,97,0,11.79737597,29.45808743,3,2,6,1,0,0,0,10,1,2,59,77,51,51.89984172,6.668317956,290,167,0,71,83,THEORY,BACKEND,BDD,intermediate_backend
Francisco Brandenburg,98394358,33,40,57,7.024075442,26.95887247,3,3,6,2,0,3,5,2,2,1,78,48,52,23.92351459,31.33409605,75,94,379,35,127,THEORY,DATASCIENCE,IA,intermediate_datascience
Thomas Fair,8049002,51,58,35,4.106344488,8.662245798,6,8,4,0,2,1,3,4,2,2,73,75,91,15.79313543,44.36625329,228,470,268,24,58,PRACTICE,BACKEND,IA,intermediate_backend
Frances Kohler,63250277,12,60,37,6.741574232,13.33194184,3,7,4,1,0,2,4,4,2,0,38,71,35,37.19399522,31.56536549,52,281,255,55,123,PRACTICE,BACKEND,IA,intermediate_backend
Mary Bain,37606591,7,40,25,0.095230768,35.16373161,5,3,7,0,1,7,2,10,2,0,82,83,61,38.83263221,71.37813353,5,128,90,0,227,THEORY,BACKEND,IA,intermediate_backend
Connie Cataline,81998848,23,48,67,9.473660845,32.36741277,5,5,3,1,1,2,5,4,2,1,58,85,47,57.86255536,41.9610633,37,337,464,9,178,PRACTICE,BACKEND,IA,intermediate_backend
Russell Smith,32454343,10,67,43,0.733840167,33.42755359,2,2,5,2,2,2,5,3,1,2,66,41,56,16.74578991,18.46038042,59,124,157,3,237,THEORY,BACKEND,IA,intermediate_backend
Francesca Devlin,3278147,95,55,20,38.49644938,11.59913657,5,4,5,0,2,7,10,4,0,1,41,67,52,4.155177323,45.65852399,739,24,83,64,79,THEORY,DATASCIENCE,IA,intermediate_datascience
Joshua Wischmeyer,66815365,54,17,28,2.15633822,5.803964162,2,3,2,1,1,2,2,1,2,2,60,45,55,0.459385028,1.699248218,183,59,14,18,3,THEORY,DATASCIENCE,IA,intermediate_datascience
Donald Dodge,49601198,13,25,40,10.85782439,14.35826246,3,1,2,0,0,6,8,6,1,0,64,93,83,19.98051415,25.91139984,53,53,359,87,137,PRACTICE,FRONTEND,IA,intermediate_frontend
Mollie Fudge,60328850,72,0,58,15.10120756,0,3,8,4,1,2,5,1,1,0,0,50,69,71,29.24098045,57.52362464,560,0,237,149,0,PRACTICE,FRONTEND,IA,intermediate_frontend
Elisa Zamora,76409075,52,50,12,17.07205294,24.08720399,6,5,6,2,2,4,2,7,0,1,75,71,50,18.65815032,9.218805894,239,159,51,169,236,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Robert Sinclair,27651994,0,63,58,0,25.76538683,3,4,3,0,0,4,6,6,1,0,66,68,73,38.00015053,55.69297313,0,589,184,0,132,PRACTICE,BACKEND,IA,intermediate_backend
Donald Bates,25681744,61,39,29,45.52222974,18.59080632,3,7,3,0,2,3,3,1,0,0,61,75,57,3.437934937,47.59473674,311,322,183,289,167,PRACTICE,DATASCIENCE,IA,intermediate_datascience
Christopher Katz,46194698,56,67,42,12.26614825,7.072575026,3,3,4,0,0,4,6,5,0,0,46,65,66,44.642693,52.07704547,144,135,238,117,3,THEORY,BACKEND,IA,intermediate_backend
Kathleen Banta,39497888,44,0,64,3.163574421,0,4,2,5,2,1,3,7,1,2,1,68,49,75,23.62075473,3.825264173,59,0,518,24,0,PRACTICE,FRONTEND,BDD,intermediate_frontend
Robert Corbitt,93078397,19,48,40,13.59780176,46.27732573,6,4,3,2,0,5,5,0,2,1,59,74,72,57.42528502,52.20205213,98,414,288,63,185,PRACTICE,BACKEND,IA,intermediate_backend
Stephanie Vanmatre,73267137,39,64,22,15.23739948,62.67953496,0,4,0,1,2,6,0,2,1,2,65,81,67,34.74928536,63.07055733,26,444,39,65,394,THEORY,BACKEND,IA,intermediate_backend
Shannon Grayson,83426992,17,29,34,13.02335999,12.35877508,4,5,2,0,1,6,2,5,2,0,73,70,68,34.03802628,1.763310486,70,131,81,56,120,THEORY,FRONTEND,BDD,intermediate_frontend
Violet Hughes,30417211,0,0,29,0,0,3,3,7,1,2,2,4,4,0,2,75,80,78,6.72029494,58.1934827,0,0,45,0,0,THEORY,FRONTEND,IA,intermediate_frontend
Roderick Clark,42231234,50,35,54,17.30012065,22.95269994,2,4,2,1,0,6,10,0,0,0,73,55,69,6.188133892,26.83123342,213,225,40,106,200,THEORY,DATASCIENCE,IA,intermediate_datascience
Robert Cooper,74069034,42,53,10,18.95062714,6.196593295,3,5,4,2,2,2,8,0,2,2,63,34,47,32.36226491,0.438631975,175,419,59,17,27,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Jarrod Cordova,60684062,38,41,42,28.44524146,12.16382495,3,3,0,0,2,2,4,2,1,0,71,51,42,22.60539705,32.99601347,281,327,262,162,71,PRACTICE,DATASCIENCE,BDD,intermediate_datascience
Andy Porath,42546396,34,45,6,30.67548974,14.11431339,3,5,3,2,0,0,6,4,1,1,83,83,56,15.45699903,20.0432263,27,147,39,15,61,THEORY,BACKEND,BDD,intermediate_backend
Delia Williams,39013547,31,52,42,1.542783094,30.98027061,5,1,7,0,1,4,3,7,2,0,76,71,84,10.28679357,68.51816825,106,108,312,9,157,THEORY,FRONTEND,IA,intermediate_frontend
Donald Murillo,32826444,33,53,53,17.29568086,30.73876575,0,5,1,1,1,5,6,1,1,1,54,48,72,30.16759446,46.9479698,278,240,488,151,258,PRACTICE,FRONTEND,IA,intermediate_frontend
Diana Holder,79896724,79,63,74,2.593998898,58.1810477,3,5,3,2,2,2,2,4,1,1,64,79,73,19.27962547,0.242044585,694,259,429,20,90,PRACTICE,FRONTEND,IA,intermediate_frontend
George Harper,19188767,29,43,0,13.58387681,33.9715615,3,7,3,2,0,2,5,3,0,1,82,79,64,66.08241745,10.60773833,54,172,0,22,189,THEORY,BACKEND,BDD,intermediate_backend
Jessica Stubbs,48168475,42,46,71,37.18187882,39.41499257,3,3,6,0,2,4,3,3,2,0,59,76,57,5.303887338,39.10787191,305,297,451,305,64,PRACTICE,FRONTEND,IA,intermediate_frontend
Ilana Hoelscher,10824600,31,98,71,11.20929826,87.34040413,5,0,9,1,1,5,5,8,2,2,79,50,60,0.643803187,31.42344347,183,285,451,70,60,THEORY,BACKEND,IA,intermediate_backend
Patricia Bishop,95628621,37,60,37,34.50066558,48.07660035,5,3,2,2,0,0,7,1,0,2,67,69,69,63.11270469,43.64164284,247,500,43,109,346,PRACTICE,BACKEND,BDD,intermediate_backend
Robert Asbell,17873114,43,53,47,27.11616428,17.64270684,2,3,1,1,2,2,6,3.367830486,0,1,72,72,78,1.242536302,51.89881025,294,178,324,188,93,PRACTICE,BACKEND,IA,intermediate_backend
Blanche Cabral,96083298,0,2,25,0,0.430025943,2,1,4,2,2,4,1,4,2,2,58,34,48,49.87720367,5.949064915,0,8,52,0,1,THEORY,FRONTEND,BDD,intermediate_frontend
Frank Cremin,75801079,30,28,49,22.71499876,16.00948546,4,7,0,2,0,0,3,2,2,0,44,90,52,38.73613094,26.98887617,162,271,332,185,151,PRACTICE,BACKEND,BDD,intermediate_backend
Paul Nez,69592247,41,56,41,4.240841833,38.61582572,3,2,4,2,2,5,2,5,0,2,72,85,73,68.17141719,45.73501711,308,156,233,11,328,PRACTICE,BACKEND,IA,intermediate_backend
Josh Davies,3045263,12,66,53,2.773816411,25.51348595,4,4,3,1,1,2,6,4,1,1,51,82,53,25.23421018,11.61373122,68,320,75,17,52,THEORY,BACKEND,IA,intermediate_backend
Virginia Metz,49546348,36,90,18,14.19013637,76.3504785,6,2,4,1,0,4,6,2,0,0,80,42,75,49.90093285,34.07577416,168,625,87,53,82,THEORY,BACKEND,IA,intermediate_backend
Monica Stein,5087021,45,53,22,7.654809691,50.91002942,3,5,2,1,2,6,5,5,1,2,44,73,67,16.11607939,57.27491407,415,224,11,21,181,THEORY,BACKEND,IA,intermediate_backend
